token_id,balance,length
3717,1687,4
3718,3812,8
3719,1580,4
3720,2896,6
3721,3611,8
3722,830,2
3723,810,2
3724,2021,5
3725,1620,4
3726,4442,9
3727,770,2
3728,4628,10
3729,1360,3
3730,3714,8
3731,1060,3
3732,2357,5
3733,2227,5
3734,2466,6
3735,885,2
3736,2940,6
3737,1872,4
3738,1484,4
3739,3586,8
3740,2045,5
3741,1042,3
3742,1583,4
3743,962,2
3744,2944,7
3745,3962,8
3746,4223,9
3747,1179,3
3748,1657,4
3749,3936,8
3750,1973,4
3751,3646,8
3752,3922,8
3753,4686,10
3754,4355,9
3755,2657,6
3756,4373,9
3757,238,1
3758,516,2
3759,3944,8
3760,2348,5
3761,4826,10
3762,3712,8
3763,4563,10
3764,3054,7
3765,4395,9
3766,3849,8
3767,1654,4
3768,2229,5
3769,2720,6
3770,3129,7
3771,4743,10
3772,1985,5
3773,3118,7
3774,1456,3
3775,4173,9
3776,298,1
3777,991,3
3778,2381,5
3779,151,1
3780,1448,3
3781,3148,7
3782,2234,5
3783,2704,6
3784,4804,10
3785,1986,5
3786,4573,10
3787,2496,6
3788,4500,10
3789,1116,3
3790,4268,9
3791,1075,3
3792,2948,6
3793,3956,8
3794,284,1
3795,1619,4
3796,1620,4
3797,3133,7
3798,3760,8
3799,2674,6
3800,3206,7
3801,1297,3
3802,3066,7
3803,2667,6
3804,96,1
3805,3062,7
3806,301,1
3807,2231,5
3808,78,1
3809,3390,7
3810,4131,9
3811,4477,9
3812,1327,3
3813,4631,10
3814,1982,5
3815,436,1
3816,25,1
3817,2854,6
3818,295,1
3819,2746,6
3820,403,1
3821,3829,8
3822,17,1
3823,635,2
3824,3619,8
3825,240,1
3826,518,2
3827,2866,6
3828,3633,8
3829,4237,9
3830,3847,8
3831,3091,7
3832,165,1
3833,3492,8
3834,2634,6
3835,3546,8
3836,898,2
3837,4250,9
3838,3940,8
3839,3541,8
3840,2320,5
3841,1721,4
3842,3076,7
3843,3558,8
3844,981,3
3845,1342,3
3846,725,2
3847,4050,9
3848,4488,10
3849,4061,9
3850,3705,8
3851,253,1
3852,4274,9
3853,4804,10
3854,4388,9
3855,389,1
3856,4998,10
3857,720,2
3858,1056,3
3859,4674,10
3860,3496,8
3861,4647,10
3862,1477,4
3863,1431,3
3864,3329,7
3865,4453,9
3866,4597,10
3867,4424,9
3868,4316,9
3869,570,2
3870,514,2
3871,2307,5
3872,4926,10
3873,2078,5
3874,1827,4
3875,1603,4
3876,4039,9
3877,1189,3
3878,91,1
3879,4297,9
3880,2356,5
3881,1777,4
3882,4281,9
3883,4459,9
3884,2740,6
3885,4949,10
3886,4143,9
3887,712,2
3888,2820,6
3889,3274,7
3890,4812,10
3891,2623,6
3892,2486,6
3893,385,1
3894,356,1
3895,4231,9
3896,3315,7
3897,4172,9
3898,2685,6
3899,2002,5
3900,1548,4
3901,4665,10
3902,3919,8
3903,2472,6
3904,940,2
3905,2001,5
3906,4348,9
3907,1742,4
3908,1751,4
3909,600,2
3910,89,1
3911,4729,10
3912,2125,5
3913,2777,6
3914,3953,8
3915,1829,4
3916,3346,7
3917,3522,8
3918,242,1
3919,4169,9
3920,811,2
3921,3137,7
3922,3956,8
3923,1233,3
3924,3052,7
3925,734,2
3926,2417,5
3927,938,2
3928,1837,4
3929,4328,9
3930,2378,5
3931,2671,6
3932,2172,5
3933,2438,5
3934,3509,8
3935,2930,6
3936,2056,5
3937,2616,6
3938,4561,10
3939,1384,3
3940,2908,6
3941,4325,9
3942,1608,4
3943,2215,5
3944,2962,7
3945,1916,4
3946,3509,8
3947,1510,4
3948,2296,5
3949,3252,7
3950,3162,7
3951,1343,3
3952,4833,10
3953,684,2
3954,4123,9
3955,4950,10
3956,4376,9
3957,3677,8
3958,949,2
3959,32,1
3960,3662,8
3961,1379,3
3962,2940,6
3963,3815,8
3964,2517,6
3965,3791,8
3966,29,1
3967,3965,8
3968,3402,7
3969,2052,5
3970,1192,3
3971,3819,8
3972,28,1
3973,1501,4
3974,178,1
3975,3698,8
3976,2293,5
3977,842,2
3978,265,1
3979,2254,5
3980,3446,7
3981,1715,4
3982,4466,9
3983,2900,6
3984,3283,7
3985,453,1
3986,4899,10
3987,377,1
3988,4165,9
3989,2581,6
3990,4971,10
3991,1426,3
3992,4825,10
3993,902,2
3994,713,2
3995,1349,3
3996,275,1
3997,4626,10
3998,2811,6
3999,4960,10
4000,4553,10
4001,81,1
4002,3865,8
4003,1080,3
4004,1773,4
4005,2957,6
4006,971,2
4007,4217,9
4008,4624,10
4009,2957,6
4010,1966,4
4011,590,2
4012,3538,8
4013,3952,8
4014,4618,10
4015,2922,6
4016,3734,8
4017,1431,3
4018,1539,4
4019,4747,10
4020,1709,4
4021,4128,9
4022,4871,10
4023,97,1
4024,2084,5
4025,3182,7
4026,3642,8
4027,3515,8
4028,361,1
4029,93,1
4030,3217,7
4031,3344,7
4032,1807,4
4033,4032,9
4034,459,1
4035,3042,7
4036,1634,4
4037,4775,10
4038,55,1
4039,1162,3
4040,1638,4
4041,4641,10
4042,1958,4
4043,238,1
4044,3693,8
4045,1344,3
4046,2051,5
4047,3484,7
4048,834,2
4049,3576,8
4050,2942,6
4051,671,2
4052,2179,5
4053,2504,6
4054,4277,9
4055,976,2
4056,3623,8
4057,58,1
4058,2071,5
4059,931,2
4060,2034,5
4061,4084,9
4062,4331,9
4063,4788,10
4064,1697,4
4065,940,2
4066,698,2
4067,2786,6
4068,2852,6
4069,3103,7
4070,1902,4
4071,4787,10
4072,3514,8
4073,2714,6
4074,591,2
4075,2778,6
4076,2147,5
4077,1733,4
4078,3483,7
4079,471,2
4080,447,1
4081,600,2
4082,873,2
4083,2099,5
4084,2183,5
4085,4831,10
4086,3192,7
4087,86,1
4088,1017,3
4089,3008,7
4090,773,2
4091,2873,6
4092,2258,5
4093,4982,10
4094,1900,4
4095,4663,10
4096,768,2
4097,947,2
4098,1008,3
4099,3198,7
4100,4600,10
4101,211,1
4102,3142,7
4103,4980,10
4104,1523,4
4105,3148,7
4106,2882,6
4107,4575,10
4108,3245,7
4109,793,2
4110,490,2
4111,661,2
4112,55,1
4113,3990,9
4114,438,1
4115,1570,4
4116,1563,4
4117,2853,6
4118,2372,5
4119,1928,4
4120,2436,5
4121,2493,6
4122,2237,5
4123,4831,10
4124,317,1
4125,2659,6
4126,1529,4
4127,736,2
4128,1599,4
4129,1959,4
4130,607,2
4131,4833,10
4132,4405,9
4133,1798,4
4134,2566,6
4135,4268,9
4136,1852,4
4137,1039,3
4138,2429,5
4139,4942,10
4140,2675,6
4141,4652,10
4142,2315,5
4143,46,1
4144,398,1
4145,3296,7
4146,1810,4
4147,3680,8
4148,1450,3
4149,869,2
4150,3959,8
4151,3120,7
4152,2107,5
4153,3547,8
4154,1210,3
4155,2298,5
4156,3675,8
4157,1721,4
4158,2120,5
4159,2116,5
4160,68,1
4161,549,2
4162,3862,8
4163,18,1
4164,1828,4
4165,559,2
4166,2383,5
4167,2082,5
4168,690,2
4169,1820,4
4170,1569,4
4171,562,2
4172,3961,8
4173,3769,8
4174,4943,10
4175,3407,7
4176,3373,7
4177,2653,6
4178,3197,7
4179,4823,10
4180,3564,8
4181,4919,10
4182,3355,7
4183,2286,5
4184,1016,3
4185,2618,6
4186,474,2
4187,812,2
4188,100,1
4189,1005,3
4190,568,2
4191,4464,9
4192,3874,8
4193,4109,9
4194,3883,8
4195,3205,7
4196,3385,7
4197,988,3
4198,724,2
4199,270,1
4200,562,2
4201,3726,8
4202,2791,6
4203,1151,3
4204,1200,3
4205,3049,7
4206,1414,3
4207,145,1
4208,1178,3
4209,3559,8
4210,73,1
4211,4166,9
4212,769,2
4213,3218,7
4214,2358,5
4215,1189,3
4216,3869,8
4217,659,2
4218,2886,6
4219,2253,5
4220,1018,3
4221,4326,9
4222,2699,6
4223,1436,3
4224,2312,5
4225,4252,9
4226,2372,5
4227,2583,6
4228,3734,8
4229,442,1
4230,396,1
4231,4858,10
4232,2909,6
4233,1513,4
4234,1395,3
4235,1387,3
4236,3052,7
4237,3218,7
4238,3391,7
4239,1346,3
4240,1706,4
4241,3908,8
4242,642,2
4243,883,2
4244,3869,8
4245,2841,6
4246,3537,8
4247,2125,5
4248,2305,5
4249,2466,6
4250,4669,10
4251,2385,5
4252,1131,3
4253,2481,6
4254,469,2
4255,2383,5
4256,2288,5
4257,1471,3
4258,721,2
4259,2933,6
4260,3094,7
4261,1447,3
4262,3889,8
4263,4070,9
4264,1926,4
4265,1419,3
4266,4405,9
4267,4071,9
4268,2980,7
4269,3447,7
4270,3978,9
4271,3115,7
4272,194,1
4273,3264,7
4274,2571,6
4275,2636,6
4276,4665,10
4277,2655,6
4278,866,2
4279,1555,4
4280,4343,9
4281,2276,5
4282,4941,10
4283,4652,10
4284,4285,9
4285,1483,3
4286,398,1
4287,1308,3
4288,590,2
4289,1034,3
4290,2361,5
4291,4731,10
4292,921,2
4293,260,1
4294,4631,10
4295,2580,6
4296,4641,10
4297,2384,5
4298,732,2
4299,4551,10
4300,740,2
4301,222,1
4302,1789,4
4303,1149,3
4304,2113,5
4305,4390,9
4306,960,2
4307,307,1
4308,256,1
4309,2508,6
4310,1601,4
4311,4996,10
4312,102,1
4313,600,2
4314,1504,4
4315,221,1
4316,581,2
4317,2068,5
4318,3268,7
4319,2055,5
4320,2414,5
4321,144,1
4322,1365,3
4323,4510,10
4324,841,2
4325,1677,4
4326,4489,10
4327,2031,5
4328,2247,5
4329,3514,8
4330,2579,6
4331,1387,3
4332,116,1
4333,2466,6
4334,1261,3
4335,1558,4
4336,2323,5
4337,1030,3
4338,2561,6
4339,3978,9
4340,3584,8
4341,3661,8
4342,4410,9
4343,3159,7
4344,3748,8
4345,2316,5
4346,2880,6
4347,4274,9
4348,4735,10
4349,441,1
4350,68,1
4351,4771,10
4352,1128,3
4353,1339,3
4354,2290,5
4355,1462,3
4356,1821,4
4357,94,1
4358,2528,6
4359,2797,6
4360,2690,6
4361,2799,6
4362,3108,7
4363,3269,7
4364,2914,6
4365,2911,6
4366,4225,9
4367,2946,6
4368,458,1
4369,1931,4
4370,1261,3
4371,167,1
4372,249,1
4373,473,2
4374,3757,8
4375,4335,9
4376,1712,4
4377,1015,3
4378,1598,4
4379,3555,8
4380,702,2
4381,268,1
4382,4176,9
4383,3599,8
4384,4294,9
4385,2148,5
4386,1279,3
4387,296,1
4388,599,2
4389,1816,4
4390,15,1
4391,1996,5
4392,4497,10
4393,2074,5
4394,349,1
4395,2193,5
4396,4200,9
4397,722,2
4398,2725,6
4399,4733,10
4400,2578,6
4401,1126,3
4402,4798,10
4403,302,1
4404,1546,4
4405,3333,7
4406,524,2
4407,3032,7
4408,2140,5
4409,4583,10
4410,3728,8
4411,164,1
4412,2530,6
4413,928,2
4414,4813,10
4415,631,2
4416,944,2
4417,991,3
4418,3409,7
4419,345,1
4420,359,1
4421,3616,8
4422,1669,4
4423,2749,6
4424,1863,4
4425,3238,7
4426,2359,5
4427,2872,6
4428,3787,8
4429,367,1
4430,3079,7
4431,1732,4
4432,4060,9
4433,4461,9
4434,2740,6
4435,458,1
4436,3780,8
4437,2850,6
4438,3898,8
4439,4864,10
4440,607,2
4441,2051,5
4442,4671,10
4443,1596,4
4444,1483,4
4445,2009,5
4446,1729,4
4447,1103,3
4448,91,1
4449,4334,9
4450,1292,3
4451,920,2
4452,659,2
4453,2545,6
4454,3177,7
4455,4698,10
4456,980,3
4457,724,2
4458,3640,8
4459,3409,7
4460,3977,9
4461,1739,4
4462,1202,3
4463,4970,10
4464,3752,8
4465,2375,5
4466,701,2
4467,2336,5
4468,3807,8
4469,284,1
4470,4499,10
4471,2693,6
4472,2069,5
4473,1676,4
4474,1191,3
4475,2042,5
4476,4398,9
4477,4054,9
4478,1144,3
4479,4854,10
4480,508,2
4481,95,1
4482,4917,10
4483,2921,6
4484,3606,8
4485,1993,5
4486,4938,10
4487,768,2
4488,2621,6
4489,204,1
4490,2791,6
4491,2216,5
4492,3549,8
4493,1531,4
4494,4171,9
4495,3770,8
4496,4356,9
4497,3925,8
4498,823,2
4499,497,2
4500,843,2
4501,4229,9
4502,3758,8
4503,4006,9
4504,4077,9
4505,292,1
4506,4702,10
4507,4926,10
4508,3306,7
4509,559,2
4510,2947,6
4511,4021,9
4512,1744,4
4513,2290,5
4514,2759,6
4515,1690,4
4516,1288,3
4517,3993,9
4518,2072,5
4519,173,1
4520,980,3
4521,3566,8
4522,1425,3
4523,1183,3
4524,3000,7
4525,852,2
4526,3045,7
4527,4070,9
4528,4084,9
4529,2066,5
4530,3496,8
4531,841,2
4532,4511,10
4533,3553,8
4534,4548,10
4535,4562,10
4536,1233,3
4537,3893,8
4538,806,2
4539,1708,4
4540,1291,3
4541,1219,3
4542,4131,9
4543,1989,5
4544,1396,3
4545,1944,4
4546,4116,9
4547,1118,3
4548,4440,9
4549,2792,6
4550,675,2
4551,2686,6
4552,3741,8
4553,124,1
4554,4328,9
4555,94,1
4556,1029,3
4557,4107,9
4558,1928,4
4559,3000,7
4560,4549,10
4561,180,1
4562,332,1
4563,338,1
4564,4148,9
4565,1577,4
4566,3065,7
4567,3279,7
4568,895,2
4569,4477,9
4570,78,1
4571,1915,4
4572,4604,10
4573,1425,3
4574,3491,8
4575,3591,8
4576,3629,8
4577,4241,9
4578,2717,6
4579,3999,9
4580,2385,5
4581,4645,10
4582,325,1
4583,4152,9
4584,3426,7
4585,4082,9
4586,875,2
4587,2298,5
4588,2284,5
4589,4113,9
4590,3288,7
4591,4711,10
4592,4910,10
4593,4853,10
4594,3385,7
4595,3012,7
4596,4349,9
4597,1512,4
4598,1957,4
4599,3366,7
4600,137,1
4601,3140,7
4602,100,1
4603,4448,9
4604,1035,3
4605,3013,7
4606,2565,6
4607,1560,4
4608,3946,8
4609,1929,4
4610,1566,4
4611,3645,8
4612,4196,9
4613,3890,8
4614,2833,6
4615,3245,7
4616,4968,10
4617,3257,7
4618,2679,6
4619,1632,4
4620,1344,3
4621,3474,7
4622,4528,10
4623,2445,5
4624,2271,5
4625,4905,10
4626,634,2
4627,2172,5
4628,1779,4
4629,3143,7
4630,4701,10
4631,4715,10
4632,3959,8
4633,4407,9
4634,3753,8
4635,119,1
4636,4515,10
4637,1261,3
4638,2821,6
4639,4229,9
4640,212,1
4641,4966,10
4642,4041,9
4643,1731,4
4644,1136,3
4645,246,1
4646,2254,5
4647,4483,9
4648,4546,10
4649,4040,9
4650,2518,6
4651,580,2
4652,2964,7
4653,2202,5
4654,800,2
4655,1861,4
4656,3321,7
4657,1667,4
4658,2694,6
4659,3889,8
4660,3214,7
4661,768,2
4662,1241,3
4663,2539,6
4664,4744,10
4665,1836,4
4666,3747,8
4667,443,1
4668,994,3
4669,3131,7
4670,4110,9
4671,4480,9
4672,4916,10
4673,1438,3
4674,1244,3
4675,2410,5
4676,326,1
4677,2378,5
4678,1136,3
4679,2495,6
4680,4673,10
4681,2609,6
4682,4484,9
4683,4702,10
4684,3562,8
4685,1587,4
4686,4069,9
4687,614,2
4688,2236,5
4689,508,2
4690,804,2
4691,1735,4
4692,4850,10
4693,2371,5
4694,4855,10
4695,2258,5
4696,2964,7
4697,4846,10
4698,3411,7
4699,2690,6
4700,541,2
4701,1776,4
4702,4347,9
4703,4945,10
4704,3704,8
4705,4696,10
4706,598,2
4707,2665,6
4708,4672,10
4709,2707,6
4710,3027,7
4711,2527,6
4712,521,2
4713,2400,5
4714,399,1
4715,3299,7
4716,3954,8
4717,4323,9
4718,3441,7
4719,4176,9
4720,4818,10
4721,3617,8
4722,1035,3
4723,2757,6
4724,2854,6
4725,73,1
4726,302,1
4727,636,2
4728,4140,9
4729,1819,4
4730,3725,8
4731,1171,3
4732,719,2
4733,2276,5
4734,463,1
4735,4456,9
4736,139,1
4737,1771,4
4738,699,2
4739,3917,8
4740,4051,9
4741,3466,7
4742,1231,3
4743,2210,5
4744,2509,6
4745,2823,6
4746,2475,6
4747,1330,3
4748,3353,7
4749,881,2
4750,1718,4
4751,2913,6
4752,3898,8
4753,4030,9
4754,4776,10
4755,4713,10
4756,164,1
4757,1799,4
4758,3183,7
4759,3171,7
4760,2050,5
4761,4431,9
4762,1612,4
4763,4785,10
4764,1196,3
4765,3640,8
4766,589,2
4767,746,2
4768,1724,4
4769,3021,7
4770,2407,5
4771,4883,10
4772,2725,6
4773,4014,9
4774,3812,8
4775,4567,10
4776,139,1
4777,4222,9
4778,2228,5
4779,2582,6
4780,4598,10
4781,2124,5
4782,3222,7
4783,412,1
4784,972,2
4785,904,2
4786,455,1
4787,4556,10
4788,4536,10
4789,4228,9
4790,586,2
4791,2732,6
4792,3183,7
4793,3251,7
4794,4469,9
4795,816,2
4796,4609,10
4797,2059,5
4798,2506,6
4799,4394,9
4800,2176,5
4801,3039,7
4802,1207,3
4803,680,2
4804,3026,7
4805,4392,9
4806,4849,10
4807,2284,5
4808,2069,5
4809,4099,9
4810,635,2
4811,4093,9
4812,650,2
4813,3186,7
4814,2864,6
4815,3049,7
4816,4105,9
4817,1053,3
4818,1505,4
4819,3155,7
4820,2860,6
4821,1969,4
4822,2957,6
4823,4447,9
4824,2456,5
4825,4578,10
4826,956,2
4827,4968,10
4828,3677,8
4829,391,1
4830,3333,7
4831,4036,9
4832,4943,10
4833,2800,6
4834,794,2
4835,3179,7
4836,282,1
4837,134,1
4838,1941,4
4839,3214,7
4840,2457,5
4841,4572,10
4842,4545,10
4843,1816,4
4844,2328,5
4845,3591,8
4846,1456,3
4847,827,2
4848,2073,5
4849,1718,4
4850,599,2
4851,1289,3
4852,1696,4
4853,2994,7
4854,2236,5
4855,1837,4
4856,162,1
4857,3530,8
4858,3029,7
4859,2673,6
4860,4566,10
4861,3915,8
4862,468,1
4863,2804,6
4864,2978,7
4865,3073,7
4866,2931,6
4867,2620,6
4868,3988,9
4869,3326,7
4870,4959,10
4871,2147,5
4872,3537,8
4873,1096,3
4874,4346,9
4875,2537,6
4876,2301,5
4877,3626,8
4878,2283,5
4879,4436,9
4880,4758,10
4881,4604,10
4882,115,1
4883,1869,4
4884,4083,9
4885,332,1
4886,1232,3
4887,4210,9
4888,183,1
4889,3388,7
4890,4231,9
4891,1619,4
4892,1506,4
4893,2333,5
4894,3785,8
4895,1035,3
4896,4755,10
4897,4064,9
4898,3544,8
4899,461,1
4900,242,1
4901,4917,10
4902,1058,3
4903,3816,8
4904,4455,9
4905,2425,5
4906,2870,6
4907,2051,5
4908,324,1
4909,1963,4
4910,3918,8
4911,3592,8
4912,4794,10
4913,1151,3
4914,3864,8
4915,3425,7
4916,2594,6
4917,4991,10
4918,4253,9
4919,294,1
4920,4449,9
4921,1188,3
4922,4226,9
4923,557,2
4924,2651,6
4925,3005,7
4926,4074,9
4927,212,1
4928,1542,4
4929,1331,3
4930,74,1
4931,3483,8
4932,414,1
4933,3278,7
4934,923,2
4935,2165,5
4936,1351,3
4937,1833,4
4938,556,2
4939,4573,10
4940,4727,10
4941,4528,10
4942,4289,9
4943,1602,4
4944,465,1
4945,4065,9
4946,63,1
4947,4834,10
4948,3630,8
4949,156,1
4950,3991,9
4951,3125,7
4952,3645,8
4953,4554,10
4954,4582,10
4955,4336,9
4956,2196,5
4957,457,1
4958,2732,6
4959,3172,7
4960,921,2
4961,2925,6
4962,68,1
4963,4155,9
4964,1077,3
4965,4009,9
4966,1282,3
4967,859,2
4968,3691,8
4969,4575,10
4970,1862,4
4971,3414,7
4972,162,1
4973,4630,10
4974,999,3
4975,1195,3
4976,4844,10
4977,100,1
4978,555,2
4979,1305,3
4980,2978,7
4981,1609,4
4982,4647,10
4983,1188,3
4984,4165,9
4985,4800,10
4986,812,2
4987,205,1
4988,3739,8
4989,2121,5
4990,2708,6
4991,557,2
4992,1560,4
4993,2804,6
4994,1035,3
4995,2235,5
4996,181,1
4997,1003,3
4998,3654,8
4999,48,1
5000,1855,4
5001,1605,4
5002,2925,6
5003,2891,6
5004,1581,4
5005,4327,9
5006,2891,6
5007,1593,4
5008,1198,3
5009,4078,9
5010,1290,3
5011,1607,4
5012,2610,6
5013,4429,9
5014,1313,3
5015,801,2
5016,1328,3
5017,1265,3
5018,655,2
5019,348,1
5020,4899,10
5021,335,1
5022,693,2
5023,3503,8
5024,4231,9
5025,480,2
5026,1543,4
5027,2623,6
5028,4480,9
5029,3751,8
5030,4360,9
5031,4377,9
5032,961,2
5033,4540,10
5034,475,2
5035,1508,4
5036,4481,9
5037,2049,5
5038,2865,6
5039,1843,4
5040,4623,10
5041,4175,9
5042,4040,9
5043,1552,4
5044,3733,8
5045,914,2
5046,598,2
5047,4753,10
5048,3827,8
5049,1899,4
5050,3617,8
5051,686,2
5052,3178,7
5053,592,2
5054,564,2
5055,2606,6
5056,4084,9
5057,1922,4
5058,3566,8
5059,4474,9
5060,3215,7
5061,908,2
5062,773,2
5063,2255,5
5064,956,2
5065,1880,4
5066,1989,4
5067,1361,3
5068,1397,3
5069,1473,3
5070,1948,4
5071,384,1
5072,4949,10
5073,3446,7
5074,4381,9
5075,3727,8
5076,1097,3
5077,4770,10
5078,2515,6
5079,2198,5
5080,4445,9
5081,113,1
5082,1757,4
5083,915,2
5084,3072,7
5085,1032,3
5086,3077,7
5087,3108,7
5088,4162,9
5089,1715,4
5090,1085,3
5091,1554,4
5092,3030,7
5093,92,1
5094,3825,8
5095,1360,3
5096,2946,6
5097,1469,3
5098,2113,5
5099,3820,8
5100,4631,10
5101,1642,4
5102,4609,10
5103,877,2
5104,880,2
5105,2604,6
5106,909,2
5107,3473,7
5108,3540,8
5109,1550,4
5110,3607,8
5111,4782,10
5112,2007,5
5113,2865,6
5114,1717,4
5115,803,2
5116,4442,9
5117,3193,7
5118,1807,4
5119,1357,3
5120,179,1
5121,1458,3
5122,4932,10
5123,3839,8
5124,4157,9
5125,3956,8
5126,1763,4
5127,406,1
5128,1780,4
5129,4212,9
5130,312,1
5131,1441,3
5132,254,1
5133,3337,7
5134,329,1
5135,4278,9
5136,389,1
5137,4047,9
5138,720,2
5139,1121,3
5140,793,2
5141,331,1
5142,1325,3
5143,4038,9
5144,4592,10
5145,3,1
5146,3015,7
5147,2736,6
5148,2123,5
5149,4008,9
5150,341,1
5151,2502,6
5152,1530,4
5153,4418,9
5154,3894,8
5155,382,1
5156,2841,6
5157,2489,6
5158,150,1
5159,2154,5
5160,4881,10
5161,4045,9
5162,4788,10
5163,1134,3
5164,3332,7
5165,1705,4
5166,1413,3
5167,2169,5
5168,2367,5
5169,2139,5
5170,1128,3
5171,469,1
5172,1532,4
5173,1653,4
5174,4658,10
5175,24,1
5176,3990,9
5177,4848,10
5178,2579,6
5179,506,2
5180,1791,4
5181,4050,9
5182,724,2
5183,4444,9
5184,3574,8
5185,1438,3
5186,2060,5
5187,3409,7
5188,13,1
5189,1578,4
5190,3125,7
5191,2678,6
5192,2331,5
5193,4144,9
5194,2641,6
5195,3584,8
5196,4428,9
5197,120,1
5198,2065,5
5199,1324,3
5200,4517,10
5201,4736,10
5202,2644,6
5203,3513,8
5204,2677,6
5205,1703,4
5206,1021,3
5207,1205,3
5208,1408,3
5209,1052,3
5210,531,2
5211,4358,9
5212,2075,5
5213,2032,5
5214,3145,7
5215,3039,7
5216,1146,3
5217,3081,7
5218,2417,5
5219,3685,8
5220,1222,3
5221,2818,6
5222,906,2
5223,1874,4
5224,3203,7
5225,4396,9
5226,1277,3
5227,3923,8
5228,2332,5
5229,316,1
5230,3697,8
5231,4537,10
5232,2499,6
5233,965,2
5234,3195,7
5235,1436,3
5236,4949,10
5237,2750,6
5238,4371,9
5239,597,2
5240,4429,9
5241,666,2
5242,2226,5
5243,2289,5
5244,2924,6
5245,549,2
5246,1885,4
5247,3544,8
5248,3328,7
5249,3044,7
5250,1701,4
5251,2113,5
5252,2807,6
5253,4571,10
5254,3540,8
5255,222,1
5256,3143,7
5257,114,1
5258,1070,3
5259,3645,8
5260,3052,7
5261,3753,8
5262,1507,4
5263,2706,6
5264,326,1
5265,253,1
5266,3603,8
5267,1828,4
5268,4666,10
5269,4827,10
5270,4601,10
5271,3152,7
5272,223,1
5273,3502,8
5274,1537,4
5275,2582,6
5276,219,1
5277,3078,7
5278,2507,6
5279,3321,7
5280,4475,9
5281,2805,6
5282,1497,4
5283,2596,6
5284,4330,9
5285,4278,9
5286,917,2
5287,1804,4
5288,3207,7
5289,1999,5
5290,4273,9
5291,3772,8
5292,58,1
5293,4240,9
5294,2284,5
5295,3145,7
5296,2009,5
5297,2602,6
5298,4300,9
5299,2178,5
5300,1798,4
5301,3669,8
5302,3159,7
5303,4394,9
5304,5000,11
5305,2709,6
5306,390,1
5307,2607,6
5308,1637,4
5309,2232,5
5310,298,1
5311,785,2
5312,1480,3
5313,2525,6
5314,584,2
5315,1138,3
5316,2247,5
5317,2014,5
5318,4016,9
5319,3560,8
5320,4938,10
5321,2361,5
5322,185,1
5323,4283,9
5324,765,2
5325,1809,4
5326,3484,8
5327,4168,9
5328,4452,9
5329,126,1
5330,3313,7
5331,4597,10
5332,4268,9
5333,4896,10
5334,4933,10
5335,312,1
5336,4722,10
5337,1624,4
5338,4551,10
5339,3862,8
5340,3768,8
5341,4241,9
5342,4961,10
5343,603,2
5344,2295,5
5345,3208,7
5346,3535,8
5347,1206,3
5348,4834,10
5349,300,1
5350,2417,5
5351,809,2
5352,1707,4
5353,2583,6
5354,1551,4
5355,4772,10
5356,4276,9
5357,2834,6
5358,3546,8
5359,911,2
5360,1600,4
5361,4815,10
5362,477,2
5363,1809,4
5364,3505,8
5365,4446,9
5366,1382,3
5367,3488,8
5368,2061,5
5369,1853,4
5370,666,2
5371,3272,7
5372,478,2
5373,4717,10
5374,1563,4
5375,149,1
5376,705,2
5377,98,1
5378,571,2
5379,332,1
5380,3372,7
5381,163,1
5382,3052,7
5383,4000,9
5384,1286,3
5385,1836,4
5386,2230,5
5387,1374,3
5388,375,1
5389,1407,3
5390,3457,7
5391,2407,5
5392,4832,10
5393,2581,6
5394,2915,6
5395,4368,9
5396,1243,3
5397,263,1
5398,4911,10
5399,498,2
5400,4601,10
5401,2622,6
5402,4536,10
5403,723,2
5404,2521,6
5405,637,2
5406,2715,6
5407,2197,5
5408,2345,5
5409,2333,5
5410,3648,8
5411,2972,7
5412,4562,10
5413,3446,7
5414,209,1
5415,1738,4
5416,4688,10
5417,2043,5
5418,1110,3
5419,4930,10
5420,4752,10
5421,1955,4
5422,4571,10
5423,4912,10
5424,4608,10
5425,3519,8
5426,1760,4
5427,4158,9
5428,2574,6
5429,227,1
5430,4507,10
5431,537,2
5432,4305,9
5433,1360,3
5434,670,2
5435,2866,6
5436,3405,7
5437,3596,8
5438,2029,5
5439,3879,8
5440,1973,4
5441,3853,8
5442,3817,8
5443,4612,10
5444,4213,9
5445,1367,3
5446,1790,4
5447,36,1
5448,1252,3
5449,4100,9
5450,2259,5
5451,410,1
5452,513,2
5453,3118,7
5454,2676,6
5455,1483,3
5456,3364,7
5457,3448,7
5458,129,1
5459,4107,9
5460,252,1
5461,1344,3
5462,2614,6
5463,315,1
5464,3216,7
5465,543,2
5466,3053,7
5467,3156,7
5468,1509,4
5469,4308,9
5470,3800,8
5471,1881,4
5472,1989,5
5473,551,2
5474,4817,10
5475,2124,5
5476,2162,5
5477,4325,9
5478,1814,4
5479,2831,6
5480,4966,10
5481,339,1
5482,1345,3
5483,2577,6
5484,900,2
5485,2865,6
5486,3311,7
5487,2796,6
5488,4654,10
5489,1683,4
5490,2343,5
5491,4181,9
5492,240,1
5493,177,1
5494,3263,7
5495,191,1
5496,420,1
5497,786,2
5498,2198,5
5499,3145,7
5500,3441,7
5501,3344,7
5502,3954,8
5503,3891,8
5504,2204,5
5505,3670,8
5506,2925,6
5507,372,1
5508,3450,7
5509,2969,7
5510,4173,9
5511,3752,8
